date,price,sma,multiple,percentile,volAdjPercentile
2016-08-26,576.75,434.2020317732118,1.3282927954072696,56.45908389089037,61.940298507462686
2016-08-27,573.69,435.16276350837165,1.3183256889326271,55.35254760679362,61.39989706639217
2016-08-28,569.70,436.11262043379014,1.3063155427095365,53.88574369531652,60.447761194029844
2016-08-29,573.19,437.04051541095913,1.3115337882090659,54.374678332475554,61.322696860524964
2016-08-30,573.76,437.9838434170474,1.3100082096161252,54.271744724652606,61.50283067421513
2016-08-31,572.66,438.92995700152227,1.3046752278625644,53.73134328358209,61.16829644879053
2016-09-01,570.61,439.8717176560124,1.2972132729883328,52.67627380339681,60.705095213587235
2016-09-02,570.56,440.80986015981756,1.2943515293868582,52.110138960370556,60.730828615542976
2016-09-03,572.25,441.74798592085256,1.2954187214192296,52.39320638188369,61.19402985074627
2016-09-04,598.17,442.68889421613403,1.351216507759562,59.72722593926917,65.10550694801853
2016-09-05,602.33,443.6925519406394,1.3575355280211285,60.52496139989707,65.69737519300051
2016-09-06,604.87,444.687484018265,1.3602202409677493,61.01389603705611,66.18630983015954
2016-09-07,609.30,445.68501959665167,1.3671097758090307,62.120432321152855,66.75244467318579
2016-09-08,619.11,446.68866704718437,1.3859968763362982,64.33350488934637,67.70458054554813
2016-09-09,621.67,447.723609018265,1.3885195544507234,64.6165723108595,67.98764796706125
2016-09-10,622.16,448.772841324201,1.3863491192950277,64.3592382913021,68.16778178075141
2016-09-11,621.88,449.82029242770176,1.38251198292571,63.998970663921774,68.14204837879568
2016-09-12,604.89,450.8701548706241,1.3416094636830385,58.4148224395265,66.21204323211528
2016-09-13,606.88,451.88800818112645,1.3429906921664483,58.5434894493052,66.57231085949562
2016-09-14,608.25,452.9224263698631,1.3429539429266955,58.492022645393725,66.90684508492023
2016-09-15,607.71,453.9581560121767,1.338691818609254,58.00308800823469,66.88111168296449
2016-09-16,606.46,454.9962796803654,1.3328936823235253,57.10241893978384,66.72671127123006
2016-09-17,605.13,456.0289530060884,1.3269643575867156,56.30468347915595,66.64951106536284
2016-09-18,605.17,457.0481468797566,1.324088862940569,56.02161605764282,66.70097786927431
2016-09-19,607.78,458.07056678082205,1.3268218908427836,56.27895007720021,67.06124549665465
2016-09-20,607.34,459.1040433789955,1.3228852004317395,55.89294904786413,67.11271230056613
2016-09-21,597.20,460.14357286910206,1.2978589586933553,52.779207411219765,65.6201749871333
2016-09-22,595.17,461.15568245814313,1.290612748400425,51.74987133299022,65.41430777148739
2016-09-23,596.27,462.1557273592087,1.2901905635584299,51.672671127123,65.64590838908903
2016-09-24,601.03,463.15565696347045,1.2976912761813888,52.727740607308284,66.67524446731858
2016-09-25,599.83,464.15810863774743,1.292289236394475,51.955738548636134,66.52084405558415
2016-09-26,601.16,465.15946156773214,1.2923649061395135,51.981471950591875,66.93257848687595
2016-09-27,604.13,466.1669994292238,1.2959593299438306,52.44467318579517,67.26711271230057
2016-09-28,603.56,467.17527359208526,1.2919334757579628,51.930005146680394,67.29284611425629
2016-09-29,603.68,468.1771476407916,1.289435206874724,51.595470921255796,67.37004632012352
2016-09-30,604.86,469.1821756088281,1.2891792612766395,51.56973751930005,67.57591353576943
2016-10-01,610.65,470.19020528919344,1.2987239733994123,52.88214101904272,68.45084920226454
2016-10-02,610.07,471.211441019787,1.2946827102399188,52.23880597014925,68.50231600617602
2016-10-03,609.20,472.23001978691025,1.2900501686478187,51.64693772516726,68.47658260422028
2016-10-04,608.62,473.244244672755,1.2860495661736127,51.338136901698405,68.5537828100875
2016-10-05,608.30,474.2587307838661,1.2826302851730342,50.90066906845085,68.63098301595471
2016-10-06,609.28,475.2616367960427,1.2819837772742497,50.79773546062789,68.83685023160062
2016-10-07,611.44,476.25794539573826,1.2838496806663093,51.05506948018528,69.2228512609367
2016-10-08,614.44,477.2648677701675,1.2874172587823252,51.4668039114771,69.84045290787442
2016-10-09,613.10,478.2803660578387,1.281886430263727,50.77200205867216,69.81471950591869
2016-10-10,614.20,479.2898944063927,1.2814810200379336,50.61760164693773,70.07205352547606
2016-10-11,626.44,480.2994278919331,1.3042744906363202,53.6026762738034,72.28512609366959
2016-10-12,636.34,481.33821061643835,1.3220129488728578,55.790015440041174,74.42099845599589
2016-10-13,634.89,482.4048795662101,1.3161008503751737,55.09521358723624,74.39526505404015
2016-10-14,635.03,483.457688736682,1.313513774065149,54.68347915594441,74.75553268142049
2016-10-15,638.80,484.50127739726025,1.3184721860073794,55.404014410705095,76.01646937725167
2016-10-16,637.59,485.5436961567732,1.31314234158082,54.52907874420998,75.93926917138447
2016-10-17,636.54,486.5579619482496,1.3082541199912294,54.06587750900669,75.8363355635615
2016-10-18,636.12,487.57241171993917,1.3046683169251259,53.70560988162635,75.91353576942872
2016-10-19,632.80,488.59570890410964,1.2951442939680753,52.36747297992794,75.24446731857951
2016-10-20,627.45,489.600144216134,1.281555144020435,50.64333504889347,73.95779722079259
2016-10-21,629.30,490.58291628614927,1.2827557476308362,50.926402470406586,74.47246525990737
2016-10-22,635.81,491.5634238964993,1.2934364331397818,52.05867215645908,76.27380339680906
2016-10-23,651.74,492.5471622907154,1.3232112744335653,55.91868244981987,79.07874420998456
2016-10-24,648.01,493.56655783866063,1.3129091614172508,54.50334534225425,78.48687596500258
2016-10-25,651.21,494.5513103120243,1.3167755134339636,55.198147195059185,79.05301080802883
2016-10-26,660.44,495.55488717656016,1.3327208277720788,57.0766855378281,80.49408131755018
2016-10-27,678.22,496.56736605783874,1.365806908080006,61.914565105506945,83.50488934637158
2016-10-28,683.92,497.6026552511416,1.3744214518785371,62.91816778178075,84.30262480699949
2016-10-29,698.83,498.63287347793,1.4014960726808554,66.00617601646938,85.97529593412249
2016-10-30,704.64,499.6628907914765,1.4102334442493372,66.70097786927431,86.69583118888316
2016-10-31,697.34,500.70286168188744,1.3927297073110092,65.10550694801853,85.56356150283068
2016-11-01,715.63,501.7545934170472,1.4262612328596704,68.21924858466289,87.72516726711271
2016-11-02,724.00,502.8118940258752,1.439894836622028,69.5573854863613,88.57436953165208
2016-11-03,730.95,503.76683105022835,1.4509693042106095,70.2264539372105,89.16623777663408
2016-11-04,696.43,504.5628793759511,1.3802673465159012,63.87030365414308,85.10036026762738
2016-11-05,701.03,505.35149904870616,1.3872073061746293,64.46217189912507,85.48636129696345
2016-11-06,706.77,506.2344895357685,1.3961319378634542,65.3628409675759,86.10396294390118
2016-11-07,704.40,507.1262526636224,1.3889945971052444,64.69377251672671,85.61502830674215
2016-11-08,705.21,508.0022760654489,1.3882095501088938,64.53937210499228,85.53782810087493
2016-11-09,722.33,508.9084777397258,1.4193727652985955,67.37004632012352,87.46783324755533
2016-11-10,717.33,509.8667815829527,1.4069039934000973,66.4179104477612,86.79876479670612
2016-11-11,714.39,510.9496310882799,1.3981517852695358,65.59444158517756,86.46423057128152
2016-11-12,711.94,512.023170852359,1.3904435308472434,64.89963973237262,85.92382913021102
2016-11-13,694.75,513.0626503044138,1.354130841372135,60.061760164693766,83.78795676788472
2016-11-14,700.42,514.0528306697105,1.362548965765375,61.348430262480704,84.45702521873392
2016-11-15,709.25,515.0659914383559,1.3770096358967596,63.30416881111683,85.22902727740608
2016-11-16,717.76,516.1322349695583,1.3906473342224024,64.92537313432835,86.36129696345857
2016-11-17,743.20,517.1840702054792,1.437009328299802,69.37725167267112,88.90890375707669
2016-11-18,741.47,518.3041647640789,1.4305645600628054,68.50231600617602,88.67730313947504
2016-11-19,747.33,519.4232838660575,1.4387707768975928,69.48018528049408,89.29490478641277
2016-11-20,746.59,520.5904014459664,1.434122249861091,69.01698404529078,89.03757076685538
2016-11-21,730.31,521.7487324961947,1.3997326768883458,65.72310859495624,87.23623262995368
2016-11-22,739.09,522.8604410197868,1.41354999731569,66.829644879053,88.08543489449305
2016-11-23,743.06,524.0000890410959,1.4180478930490157,67.24137931034483,88.44570252187339
2016-11-24,737.14,525.1541373668189,1.4036610403068919,66.16057642820381,87.69943386515698
2016-11-25,732.84,526.294971651446,1.3924560909053012,65.05404014410705,87.1847658260422
2016-11-26,732.61,527.3742399162861,1.3891635991521218,64.71950591868246,87.08183221821925
2016-11-27,728.02,528.4100644977168,1.3777631006724227,63.43283582089553,86.43849716932579
2016-11-28,729.12,529.4307420091324,1.3771835964160093,63.329902213072565,86.3870303654143
2016-11-29,729.72,530.4470957001521,1.3756757278145944,63.12403499742666,86.18116314976841
2016-11-30,735.42,531.4214088660576,1.3838797629598203,64.12763767370046,86.74729799279464
2016-12-01,746.04,532.4207404870622,1.4012269525491858,65.90324240864642,87.77663407102419
2016-12-02,763.76,533.4877305936071,1.4316410160301805,68.7596500257334,89.55223880597015
2016-12-03,763.90,534.5888346651444,1.4289568458317947,68.37364899639732,89.37210499227997
2016-12-04,760.23,535.6946284246574,1.4191462587807147,67.34431291816779,88.78023674729799
2016-12-05,753.51,536.7611904490104,1.4038067053674455,66.21204323211528,87.9825012866701
2016-12-06,753.31,537.7592218417045,1.400830618493938,65.87750900669069,87.82810087493567
2016-12-07,759.15,538.7490669710805,1.409095118852996,66.57231085949562,88.18836850231601
2016-12-08,767.28,539.7479294140028,1.4215567116666747,67.62738033968091,88.88317035512094
2016-12-09,769.26,540.7175237823437,1.4226632659365868,67.80751415337107,89.06330416881111
2016-12-10,771.50,541.6891288051747,1.4242537587555295,67.91044776119402,89.19197117858981
2016-12-11,769.03,542.6352062404867,1.41721348285451,67.16417910447761,88.75450334534224
2016-12-12,772.51,543.545372526636,1.4212393198466602,67.55018013381368,89.14050437467833
2016-12-13,778.23,544.4726069254183,1.4293259376978098,68.39938239835305,89.62943901183736
2016-12-14,777.69,545.4000846651444,1.425906605443243,68.19351518270716,89.52650540401442
2016-12-15,777.29,546.2920591704715,1.4228540866385417,67.83324755532682,89.42357179619145
2016-12-16,777.73,547.1670918949768,1.4213779693996609,67.60164693772516,89.4493051981472
2016-12-17,785.30,548.0501466894974,1.4329001020339656,68.91405043746784,90.06690684508492
2016-12-18,788.48,548.947127663622,1.4363468401375405,69.24858466289243,90.452907874421
2016-12-19,790.28,549.8396272831045,1.4372877809530367,69.40298507462687,90.55584148224395
2016-12-20,791.04,550.7529493911717,1.4362905380251798,69.2228512609367,90.60730828615543
2016-12-21,807.01,551.7196373668185,1.4627220880728715,70.86978898610397,91.37931034482759
2016-12-22,849.10,552.7298925038049,1.5361911152546446,74.75553268142049,95.1878538342769
2016-12-23,889.35,553.8550753424654,1.6057404537641715,78.87287699433865,96.73185795162121
2016-12-24,902.16,555.0529682267883,1.6253627711201473,80.13381369016984,97.16932578486876
2016-12-25,877.91,556.2784497716893,1.578182453857784,77.04580545548122,96.13998970663921
2016-12-26,897.00,557.480795852359,1.6090262779878042,79.07874420998456,96.91199176531138
2016-12-27,909.67,558.7918375190256,1.6279275712539671,80.41688111168297,97.24652599073598
2016-12-28,949.50,560.119860920852,1.6951650731309609,83.29902213072569,98.1214616572311
2016-12-29,969.62,561.5623386605781,1.7266529415088727,84.1739577972208,98.35306227483274
2016-12-30,954.55,563.0409467275491,1.69534134732144,83.35048893463716,98.01852804940813
2016-12-31,954.91,564.4903270547942,1.691627008589364,83.14462171899125,97.9927946474524
2017-01-01,969.56,565.9224602359205,1.7132411854841,83.86515697375194,98.22439526505404
2017-01-02,1009.81,567.3918945966511,1.7797478665195738,84.99742665980443,98.94493051981472
2017-01-03,1017.78,568.9786343226785,1.7887869005650137,85.20329387545034,98.9963973237262
2017-01-04,1058.09,570.5867654109586,1.854385783639821,86.25836335563561,100
2017-01-05,1071.06,572.299358637747,1.8714949284089213,86.43849716932579,100
2017-01-06,952.80,574.0538242009129,1.6597698369983394,82.21821924858467,97.1950591868245
2017-01-07,869.17,575.4497222222219,1.5104259036048628,73.44312918167782,92.66598044261451
2017-01-08,911.40,576.5836611491626,1.580691397874269,77.1744724652599,95.57385486361298
2017-01-09,896.25,577.846686073059,1.5510228307590606,75.55326814204838,94.62171899125065
2017-01-10,900.15,579.0803647260271,1.5544486556202277,75.70766855378281,94.82758620689656
2017-01-11,870.28,580.3226820776252,1.4996481922702107,72.64539372104993,92.22851260936696
2017-01-12,777.06,581.4840867579906,1.3363477148411875,57.48841996911992,83.89089037570767
2017-01-13,805.68,582.4251765601215,1.3833114519964438,64.02470406587751,87.00463201235203
2017-01-14,827.77,583.4526404109587,1.4187376878043731,67.26711271230057,89.08903757076686
2017-01-15,818.89,584.590545852359,1.400794548953952,65.85177560473494,88.05970149253731
2017-01-16,825.05,585.8161611491627,1.4083778168438645,66.46937725167267,88.5229027277406
2017-01-17,861.09,587.0270039954336,1.4668701018016697,71.02418939783838,91.01904271744725
2017-01-18,891.39,588.3386093987821,1.5150978387538763,73.75193000514668,93.02624806999485
2017-01-19,887.12,589.7284724124806,1.5042904627575386,72.97992794647452,92.64024704065878
2017-01-20,896.69,591.1055907534244,1.5169761030556814,73.82913021101389,93.10344827586206
2017-01-21,912.58,592.4281748477927,1.5404067294008832,74.88419969119917,94.18425115800308
2017-01-22,923.59,593.8336257610347,1.5553021155728688,75.78486875965002,95.08492022645395
2017-01-23,919.76,595.3042087138506,1.5450193603786262,75.21873391662378,94.46731857951622
2017-01-24,911.59,596.746976027397,1.527594437393948,74.29233144621719,93.56664951106536
2017-01-25,895.59,598.1534425418567,1.4972624825621783,72.56819351518271,91.9969119917653
2017-01-26,901.52,599.5318004185691,1.5037095047122777,72.95419454451878,92.48584662892434
2017-01-27,916.16,600.9232343987821,1.5245839472046276,74.1636644364385,93.36078229541945
2017-01-28,918.52,602.3757865296802,1.524826350530883,74.21513124034998,93.41224909933094
2017-01-29,917.77,603.8598280060882,1.5198375134091406,74.00926402470407,93.18064848172929
2017-01-30,915.43,605.3400715372906,1.5122563630641912,73.54606278950078,92.82038085434895
2017-01-31,932.70,606.8148156392692,1.5370399454214525,74.78126608337622,93.97838394235718
2017-02-01,966.71,608.3468989726025,1.5890829429527389,77.68914050437468,95.85692228512609
2017-02-02,986.97,609.97439478691,1.618056420968133,79.54194544518785,96.3973237261966
2017-02-03,1010.53,611.6586316590561,1.6521161621968081,81.85795162120432,97.14359238291303
2017-02-04,1013.76,613.403311263318,1.6526838337785406,81.88368502316006,97.09212557900155
2017-02-05,1024.45,615.1192983257228,1.6654533564276568,82.44981986618632,97.34945959855892
2017-02-06,1018.13,616.889672374429,1.6504197113256824,81.72928461142564,97.0663921770458
2017-02-07,1036.72,618.6493158295278,1.6757718991393202,82.68142048378796,97.47812660833762
2017-02-08,1052.26,620.4592277397259,1.6959377204633048,83.40195573854864,97.78692743180648
2017-02-09,1042.37,622.3211196727547,1.6749732847699703,82.60422027792073,97.42665980442614
2017-02-10,972.95,624.145457572298,1.5588434677212133,76.04220277920741,94.80185280494081
2017-02-11,1003.91,625.7735751522068,1.6042633707500673,78.82141019042717,95.95985589294905
2017-02-12,1006.22,627.4847699771688,1.603577100954888,78.71847658260423,95.90838908903757
2017-02-13,998.95,629.1837094748856,1.5876971692070148,77.56047349459598,95.70252187339166
2017-02-14,1004.07,630.8360332952815,1.591651267885386,77.92074112197632,95.7282552753474
2017-02-15,1008.67,632.4841067351597,1.5947675651417559,78.12660833762224,95.80545548121462
2017-02-16,1021.64,634.1494640410958,1.6110472059880427,79.18167781780751,96.01132269686052
2017-02-17,1041.99,635.822162480974,1.6387994340023966,81.00874935666495,96.654657745754
